PLAYER_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
DeMar DeRozan,1808.0,0.133,1.029,3.0,0.097,1.256,2.2,0.41,0.917,9.3,0.0,0.0,0.0,0.07,0.828,1.6,0.095,1.0,2.1,0.039,0.958,0.9,0.022,1.2,0.5,0.08,1.055,1.8,0.013,1.375,0.3,0.04,0.836,0.9
DeMarcus Cousins,1276.8,0.127,0.784,3.4,0.134,0.994,3.6,0.055,0.786,1.5,0.084,1.093,2.2,0.166,0.882,4.4,0.2,1.012,5.3,0.015,0.842,0.4,0.042,1.226,1.1,0.035,0.8,0.9,0.063,1.438,1.7,0.08,0.51,2.1
DeMarre Carroll,985.5,0.059,0.729,0.8,0.241,0.987,3.3,0.077,0.921,1.0,0.019,1.368,0.3,0.0,0.0,0.0,0.386,1.018,5.2,0.05,0.96,0.7,0.029,1.31,0.4,0.047,0.936,0.6,0.051,1.098,0.7,0.037,0.838,0.5
Dejounte Murray,801.9000000000001,0.076,0.656,0.8,0.209,0.952,2.1,0.335,0.699,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.702,1.3,0.022,0.944,0.2,0.087,1.186,0.9,0.0,0.0,0.0,0.072,1.0,0.7,0.056,0.556,0.6
Delon Wright,558.9000000000001,0.057,0.969,0.5,0.195,1.257,1.6,0.35,0.903,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.962,1.9,0.038,0.571,0.3,0.021,1.583,0.2,0.0,0.0,0.0,0.048,1.148,0.4,0.048,0.704,0.4
Dennis Schroder,1420.3999999999999,0.151,1.088,3.2,0.073,0.905,1.6,0.49,0.876,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.77,1.8,0.073,0.952,1.6,0.0,0.0,0.0,0.076,0.89,1.6,0.0,0.0,0.0,0.041,0.621,0.9
Dennis Smith Jr.,1290.3,0.187,0.803,3.5,0.167,1.041,3.1,0.321,0.708,6.1,0.0,0.0,0.0,0.013,0.706,0.2,0.106,0.855,2.0,0.063,0.793,1.2,0.018,1.391,0.3,0.047,0.918,0.9,0.016,1.0,0.3,0.061,0.266,1.1
Denzel Valentine,839.3000000000001,0.036,0.833,0.4,0.186,1.09,2.0,0.273,0.878,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.991,2.8,0.119,0.79,1.3,0.029,1.083,0.3,0.055,0.717,0.6,0.013,0.364,0.1,0.032,0.926,0.4
Derrick Favors,870.1,0.0,0.0,0.0,0.074,1.508,0.8,0.0,0.0,0.0,0.273,1.1,3.1,0.075,0.758,0.9,0.136,0.7,1.6,0.0,0.0,0.0,0.253,1.29,2.9,0.012,0.364,0.1,0.121,1.29,1.4,0.048,0.381,0.5
Derrick Jones Jr.,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.619,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,1.286,1.0,0.0,0.0,0.0
Derrick Rose,161.6,0.061,0.636,0.7,0.233,1.0,2.6,0.383,0.899,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.63,1.7,0.0,0.0,0.0,0.067,1.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Booker,1377.0,0.117,0.826,3.0,0.198,1.063,5.0,0.282,0.848,7.2,0.0,0.0,0.0,0.055,0.987,1.4,0.077,1.132,2.0,0.059,0.778,1.5,0.027,1.378,0.7,0.124,1.076,3.2,0.01,1.429,0.3,0.047,0.828,1.2
Devin Harris,377.0,0.032,1.0,0.3,0.15,1.193,1.3,0.227,0.721,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,1.091,2.3,0.073,1.313,0.6,0.092,1.514,0.8,0.079,1.133,0.7,0.0,0.0,0.0,0.092,0.343,0.8
Dewayne Dedmon,582.8,0.0,0.0,0.0,0.076,1.267,0.7,0.0,0.0,0.0,0.261,1.052,2.5,0.02,0.667,0.2,0.256,0.987,2.4,0.0,0.0,0.0,0.156,1.359,1.5,0.017,1.3,0.2,0.09,1.264,0.9,0.1,0.39,1.0
Deyonta Davis,316.20000000000005,0.0,0.0,0.0,0.084,1.185,0.4,0.0,0.0,0.0,0.404,1.177,2.1,0.031,0.9,0.2,0.062,0.9,0.3,0.0,0.0,0.0,0.174,1.196,0.9,0.0,0.0,0.0,0.168,1.241,0.9,0.062,0.35,0.3
Dillon Brooks,959.4000000000002,0.06,0.845,0.7,0.172,1.09,2.0,0.234,0.687,2.8,0.0,0.0,0.0,0.01,0.6,0.1,0.258,1.092,3.0,0.068,0.833,0.8,0.054,1.346,0.6,0.054,1.019,0.6,0.022,1.048,0.3,0.065,0.381,0.8
Dion Waiters,507.0,0.173,0.798,3.0,0.125,0.891,2.1,0.324,0.88,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.829,3.5,0.074,0.947,1.3,0.0,0.0,0.0,0.064,0.758,1.1,0.0,0.0,0.0,0.025,0.385,0.4
Dirk Nowitzki,846.9999999999999,0.032,0.815,0.4,0.074,1.0,0.8,0.0,0.0,0.0,0.245,1.063,2.7,0.191,0.975,2.1,0.319,1.21,3.5,0.014,1.5,0.2,0.035,1.267,0.4,0.02,0.824,0.2,0.019,1.563,0.2,0.049,0.619,0.5
Domantas Sabonis,888.0,0.0,0.0,0.0,0.06,1.389,0.7,0.0,0.0,0.0,0.421,0.989,5.1,0.132,0.814,1.6,0.085,0.921,1.0,0.0,0.0,0.0,0.133,1.118,1.6,0.0,0.0,0.0,0.097,0.977,1.2,0.068,0.426,0.8
Donovan Mitchell,1698.5000000000002,0.076,0.853,1.6,0.135,1.035,2.9,0.388,0.811,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.145,1.271,3.1,0.101,0.86,2.2,0.028,1.277,0.6,0.072,0.984,1.6,0.015,1.24,0.3,0.038,0.594,0.8
Dorian Finney-Smith,128.1,0.0,0.0,0.0,0.149,0.864,1.0,0.122,0.222,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.837,2.3,0.0,0.0,0.0,0.081,1.333,0.6,0.095,1.143,0.7,0.081,1.333,0.6,0.0,0.0,0.0
Doug McDermott,380.8,0.0,0.0,0.0,0.123,1.085,0.9,0.039,0.533,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.117,2.0,0.031,1.25,0.2,0.198,1.355,1.4,0.344,1.164,2.8,0.052,1.2,0.4,0.06,0.304,0.4
Dragan Bender,615.0000000000001,0.024,0.933,0.2,0.137,0.631,1.0,0.021,0.538,0.2,0.115,1.225,0.9,0.052,0.375,0.4,0.437,0.97,3.3,0.0,0.0,0.0,0.046,1.071,0.3,0.042,1.0,0.3,0.036,1.136,0.3,0.075,0.239,0.6
Draymond Green,882.0,0.045,0.875,0.6,0.198,0.876,2.5,0.038,0.794,0.5,0.08,0.819,1.0,0.072,0.754,0.9,0.243,0.867,3.1,0.0,0.0,0.0,0.13,1.444,1.7,0.019,0.941,0.2,0.047,0.762,0.6,0.12,0.287,1.5
Dwayne Bacon,222.60000000000002,0.058,0.923,0.2,0.156,1.0,0.7,0.258,0.603,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.342,0.844,1.5,0.062,0.929,0.3,0.0,0.0,0.0,0.089,0.65,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Buycks,252.29999999999995,0.125,1.063,1.1,0.113,1.138,1.0,0.482,0.774,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.963,0.9,0.039,0.6,0.3,0.047,1.333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.2,0.7
Dwight Howard,1368.8999999999999,0.04,0.909,0.7,0.047,1.391,0.8,0.0,0.0,0.0,0.125,1.041,2.1,0.363,0.828,6.2,0.06,0.671,1.0,0.0,0.0,0.0,0.122,1.329,2.1,0.008,0.273,0.1,0.144,1.268,2.4,0.09,0.659,1.5
Dwight Powell,568.8000000000001,0.019,0.182,0.1,0.068,1.154,0.5,0.0,0.0,0.0,0.266,1.414,1.9,0.039,0.955,0.3,0.149,1.024,1.1,0.0,0.0,0.0,0.268,1.327,1.9,0.021,0.333,0.2,0.084,1.354,0.6,0.082,0.638,0.6
Dwyane Wade,575.0,0.115,0.731,1.5,0.166,0.928,2.1,0.279,0.804,3.5,0.0,0.0,0.0,0.123,0.778,1.6,0.08,1.043,1.0,0.021,1.0,0.3,0.096,1.357,1.2,0.0,0.0,0.0,0.034,1.1,0.4,0.068,0.4,0.9
E'Twaun Moore,959.4000000000001,0.032,0.935,0.4,0.274,1.129,3.2,0.076,0.603,0.9,0.01,1.6,0.1,0.011,1.182,0.1,0.296,1.077,3.5,0.053,1.078,0.6,0.06,1.448,0.7,0.112,1.074,1.3,0.034,1.061,0.4,0.041,0.55,0.5
Ed Davis,397.8,0.0,0.0,0.0,0.035,1.286,0.2,0.0,0.0,0.0,0.206,1.072,1.1,0.055,0.636,0.3,0.025,0.6,0.1,0.0,0.0,0.0,0.269,1.194,1.4,0.0,0.0,0.0,0.279,1.25,1.4,0.119,0.333,0.6
Ekpe Udoh,151.20000000000002,0.0,0.0,0.0,0.116,1.263,0.3,0.0,0.0,0.0,0.28,0.783,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.049,0.7,0.0,0.0,0.0,0.171,1.286,0.4,0.128,0.667,0.3
Elfrid Payton,616.0,0.05,1.194,0.7,0.287,1.061,4.1,0.345,0.823,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.136,1.012,1.9,0.027,0.529,0.4,0.043,1.111,0.6,0.0,0.0,0.0,0.034,0.762,0.5,0.061,0.368,0.9
Emeka Okafor,104.0,0.0,0.0,0.0,0.119,0.929,0.5,0.0,0.0,0.0,0.136,1.188,0.6,0.119,0.571,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.347,1.122,1.6,0.0,0.0,0.0,0.169,1.05,0.8,0.0,0.0,0.0
Emmanuel Mudiay,412.2,0.056,0.917,0.6,0.167,0.944,1.7,0.35,0.758,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.9,2.4,0.042,0.833,0.4,0.049,1.769,0.6,0.035,1.267,0.4,0.0,0.0,0.0,0.049,0.095,0.5
Enes Kanter,908.8000000000001,0.015,0.714,0.2,0.068,1.419,0.9,0.0,0.0,0.0,0.186,1.047,2.4,0.239,0.963,3.1,0.021,0.842,0.3,0.0,0.0,0.0,0.147,1.252,1.9,0.0,0.0,0.0,0.243,1.265,3.1,0.073,0.597,0.9
Eric Bledsoe,1285.1000000000001,0.073,1.063,1.3,0.223,1.104,4.1,0.337,0.799,6.2,0.0,0.0,0.0,0.01,1.308,0.2,0.191,1.085,3.5,0.029,1.316,0.5,0.023,1.433,0.4,0.016,0.857,0.3,0.022,1.0,0.4,0.068,0.67,1.2
Eric Gordon,1193.7,0.097,0.991,1.7,0.167,1.241,2.9,0.205,0.902,3.5,0.009,1.273,0.2,0.0,0.0,0.0,0.27,1.121,4.7,0.065,0.872,1.1,0.017,1.3,0.3,0.112,1.008,1.9,0.012,1.0,0.2,0.044,0.654,0.8
Eric Moreland,154.1,0.0,0.0,0.0,0.109,1.316,0.3,0.0,0.0,0.0,0.172,0.967,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.902,0.8,0.0,0.0,0.0,0.161,0.964,0.4,0.155,0.185,0.4
Ersan Ilyasova,473.8,0.0,0.0,0.0,0.087,1.071,0.9,0.0,0.0,0.0,0.218,1.181,2.3,0.06,0.793,0.6,0.232,0.929,2.4,0.033,0.563,0.3,0.102,1.347,1.1,0.089,1.0,0.9,0.112,1.056,1.2,0.056,0.704,0.6
Evan Fournier,957.6,0.039,1.0,0.7,0.147,1.07,2.5,0.178,0.931,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,1.27,3.3,0.125,0.884,2.1,0.049,1.563,0.8,0.201,0.892,3.4,0.014,0.857,0.2,0.044,0.791,0.8
Evan Turner,718.9000000000001,0.096,0.812,0.9,0.148,0.897,1.4,0.201,0.841,1.8,0.0,0.0,0.0,0.158,0.965,1.4,0.213,0.961,1.9,0.039,0.893,0.4,0.03,1.227,0.3,0.035,0.88,0.3,0.024,1.353,0.2,0.051,0.432,0.5
Frank Kaminsky,845.3,0.063,0.722,0.7,0.095,1.256,1.0,0.013,1.0,0.1,0.194,1.06,2.1,0.101,0.897,1.1,0.341,0.942,3.7,0.013,0.909,0.1,0.037,1.219,0.4,0.078,1.149,0.8,0.02,1.824,0.2,0.046,0.575,0.5
Frank Mason,478.4,0.1,0.816,0.9,0.207,0.922,2.0,0.396,0.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.762,1.2,0.067,1.03,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.026,1.077,0.3,0.043,0.286,0.4
Frank Ntilikina,631.8,0.05,0.515,0.4,0.136,0.697,1.1,0.395,0.672,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.195,1.016,1.6,0.066,0.674,0.6,0.0,0.0,0.0,0.04,0.462,0.3,0.015,1.0,0.1,0.082,0.259,0.7
Fred VanVleet,646.0,0.083,0.782,0.7,0.186,1.187,1.6,0.328,0.839,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.248,1.146,2.2,0.056,0.892,0.5,0.0,0.0,0.0,0.036,0.875,0.3,0.0,0.0,0.0,0.039,0.846,0.3
Garrett Temple,572.0,0.06,1.086,0.5,0.158,0.989,1.4,0.192,0.735,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.276,1.179,2.5,0.07,0.927,0.6,0.056,0.909,0.5,0.099,0.81,0.9,0.026,0.933,0.2,0.053,0.323,0.5
Gary Harris,1092.1000000000001,0.034,0.784,0.6,0.19,1.271,3.1,0.141,0.896,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.231,1.123,3.8,0.225,0.976,3.7,0.059,1.422,1.0,0.071,1.0,1.1,0.011,1.583,0.2,0.033,0.667,0.5
Gary Payton II,25.3,0.0,0.0,0.0,0.229,0.727,1.0,0.292,0.571,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,417.09999999999997,0.07,1.0,0.7,0.128,1.255,1.3,0.34,0.849,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.152,1.369,1.5,0.084,1.333,0.8,0.035,1.2,0.3,0.079,0.765,0.8,0.023,1.2,0.2,0.068,0.655,0.7
Gerald Green,446.9,0.052,0.875,0.6,0.189,1.182,2.1,0.123,1.228,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.331,1.143,3.8,0.071,0.848,0.8,0.022,1.0,0.2,0.14,0.815,1.6,0.0,0.0,0.0,0.037,0.824,0.4
Giannis Antetokounmpo,1905.0,0.139,0.842,3.5,0.222,1.202,5.6,0.113,0.921,2.9,0.058,1.145,1.5,0.124,0.881,3.1,0.126,0.921,3.2,0.019,1.162,0.5,0.081,1.338,2.1,0.012,1.435,0.3,0.06,1.456,1.5,0.046,0.782,1.2
Glenn Robinson III,85.10000000000001,0.0,0.0,0.0,0.158,0.8,0.7,0.105,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.379,1.361,1.6,0.0,0.0,0.0,0.137,1.077,0.6,0.105,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Goran Dragic,1357.5,0.054,0.932,1.0,0.158,1.168,2.9,0.397,0.853,7.2,0.0,0.0,0.0,0.01,0.929,0.2,0.139,1.117,2.5,0.118,0.849,2.1,0.032,1.047,0.6,0.027,0.889,0.5,0.021,0.679,0.4,0.038,0.904,0.7
Gorgui Dieng,489.8,0.0,0.0,0.0,0.077,1.211,0.5,0.0,0.0,0.0,0.24,0.899,1.5,0.063,0.742,0.4,0.313,0.961,2.0,0.0,0.0,0.0,0.113,1.214,0.7,0.0,0.0,0.0,0.091,1.022,0.6,0.083,0.439,0.5
Greg Monroe,281.4,0.075,1.048,0.8,0.074,1.063,0.8,0.0,0.0,0.0,0.177,1.184,1.9,0.333,0.796,3.6,0.05,1.214,0.5,0.0,0.0,0.0,0.163,1.314,1.8,0.0,0.0,0.0,0.172,1.405,1.9,0.093,0.5,1.0
Harrison Barnes,1455.3,0.219,0.959,4.1,0.069,1.03,1.3,0.1,0.952,1.9,0.049,0.958,0.9,0.168,0.939,3.2,0.181,1.004,3.4,0.017,1.04,0.3,0.037,1.481,0.7,0.104,0.921,2.0,0.027,1.225,0.5,0.03,0.674,0.6
Hassan Whiteside,734.4,0.034,0.64,0.5,0.043,1.125,0.6,0.0,0.0,0.0,0.218,1.068,3.0,0.21,0.929,2.9,0.051,0.737,0.7,0.0,0.0,0.0,0.16,1.286,2.2,0.0,0.0,0.0,0.189,1.207,2.6,0.082,0.475,1.1
Ian Clark,555.0,0.023,0.462,0.2,0.199,0.947,1.5,0.227,0.954,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.963,2.2,0.054,0.935,0.4,0.056,0.969,0.4,0.098,0.875,0.8,0.0,0.0,0.0,0.031,0.611,0.2
Ian Mahinmi,392.70000000000005,0.0,0.0,0.0,0.072,0.897,0.4,0.0,0.0,0.0,0.154,0.855,0.8,0.035,0.643,0.2,0.032,0.846,0.2,0.0,0.0,0.0,0.31,1.152,1.6,0.0,0.0,0.0,0.218,1.216,1.1,0.161,0.154,0.8
Iman Shumpert,53.2,0.228,1.0,1.3,0.0,0.0,0.0,0.215,0.412,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.444,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Canaan,180.50000000000003,0.106,1.2,1.1,0.122,1.304,1.2,0.429,0.741,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.857,1.8,0.063,1.083,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,1.0,0.5
Isaiah Hicks,81.0,0.0,0.0,0.0,0.124,1.25,0.7,0.0,0.0,0.0,0.206,1.05,1.1,0.134,1.0,0.7,0.155,0.533,0.8,0.0,0.0,0.0,0.216,0.905,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Taylor,515.9000000000001,0.066,0.694,0.5,0.177,1.01,1.4,0.435,0.797,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.684,1.4,0.039,0.952,0.3,0.0,0.0,0.0,0.041,1.136,0.3,0.0,0.0,0.0,0.042,0.478,0.3
Isaiah Thomas,310.3,0.074,0.826,1.4,0.223,1.014,4.1,0.45,0.822,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.9,2.7,0.077,0.792,1.4,0.0,0.0,0.0,0.052,1.0,0.9,0.0,0.0,0.0,0.061,0.632,1.1
Isaiah Whitehead,108.8,0.144,0.882,1.1,0.136,0.813,1.0,0.458,0.926,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.8,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ish Smith,943.0000000000001,0.071,1.0,0.8,0.252,1.045,3.0,0.37,0.837,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.886,1.6,0.077,0.824,0.9,0.028,1.556,0.3,0.0,0.0,0.0,0.01,0.6,0.1,0.045,0.953,0.5
Ivan Rabb,190.79999999999998,0.0,0.0,0.0,0.099,1.2,0.6,0.0,0.0,0.0,0.183,1.243,1.0,0.149,0.767,0.8,0.059,0.833,0.3,0.0,0.0,0.0,0.193,1.026,1.1,0.0,0.0,0.0,0.168,1.265,0.9,0.109,0.318,0.6
J.J. Barea,855.5999999999999,0.074,0.631,0.9,0.114,1.04,1.4,0.487,0.84,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.136,1.218,1.7,0.097,0.918,1.2,0.0,0.0,0.0,0.037,1.5,0.5,0.0,0.0,0.0,0.042,0.378,0.5
JJ Redick,1036.0,0.0,0.0,0.0,0.164,1.231,2.5,0.113,1.076,1.7,0.017,0.944,0.3,0.0,0.0,0.0,0.18,1.2,2.7,0.241,0.984,3.6,0.035,1.324,0.5,0.173,1.158,2.6,0.0,0.0,0.0,0.061,0.846,0.9
JR Smith,696.0,0.099,0.928,0.9,0.18,1.296,1.6,0.099,0.87,0.9,0.02,1.0,0.2,0.0,0.0,0.0,0.294,1.0,2.5,0.076,0.604,0.7,0.017,0.917,0.2,0.142,0.929,1.2,0.0,0.0,0.0,0.062,0.372,0.5
JaKarr Sampson,79.19999999999999,0.0,0.0,0.0,0.146,0.929,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.909,0.5,0.177,1.118,0.8,0.0,0.0,0.0,0.198,1.474,0.9,0.0,0.0,0.0,0.177,1.294,0.8,0.0,0.0,0.0
JaMychal Green,605.0,0.036,0.591,0.4,0.109,1.209,1.2,0.0,0.0,0.0,0.083,0.804,0.9,0.099,0.787,1.1,0.267,0.915,3.0,0.0,0.0,0.0,0.16,1.122,1.8,0.0,0.0,0.0,0.168,1.087,1.9,0.062,0.263,0.7
Jabari Parker,390.59999999999997,0.094,0.711,1.2,0.186,1.16,2.4,0.139,1.0,1.8,0.05,1.2,0.6,0.03,1.0,0.4,0.238,1.01,3.1,0.03,0.667,0.4,0.107,1.0,1.4,0.0,0.0,0.0,0.057,0.696,0.7,0.047,0.421,0.6
Jack Cooley,13.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.692,1.9,0.0,0.0,0.0
Jae Crowder,518.1,0.028,0.5,0.4,0.205,0.968,1.8,0.11,0.385,1.4,0.089,0.829,0.8,0.039,0.667,0.3,0.377,1.012,3.3,0.071,0.72,0.9,0.102,1.298,0.9,0.054,1.04,0.5,0.048,1.682,0.4,0.046,0.524,0.4
Jahlil Okafor,140.4,0.089,0.929,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.229,1.333,1.4,0.261,0.756,1.6,0.076,0.917,0.5,0.0,0.0,0.0,0.153,1.333,0.9,0.0,0.0,0.0,0.083,1.154,0.5,0.0,0.0,0.0
Jakob Poeltl,500.19999999999993,0.0,0.0,0.0,0.088,1.511,0.5,0.0,0.0,0.0,0.247,1.151,1.5,0.031,0.688,0.2,0.027,0.786,0.2,0.0,0.0,0.0,0.296,1.265,1.8,0.0,0.0,0.0,0.192,1.265,1.2,0.118,0.3,0.7
Jalen Jones,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,1.069,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,1.5,0.8,0.0,0.0,0.0
Jamal Crawford,864.0,0.198,0.874,2.2,0.137,0.883,1.5,0.308,0.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.21,1.07,2.3,0.058,0.922,0.6,0.0,0.0,0.0,0.033,1.103,0.4,0.0,0.0,0.0,0.04,0.686,0.4
Jamal Murray,1320.3000000000002,0.103,0.824,1.7,0.135,1.05,2.2,0.257,0.859,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.177,1.183,2.9,0.118,0.955,1.9,0.052,1.261,0.9,0.073,1.216,1.2,0.023,1.533,0.4,0.055,0.644,0.9
Jameer Nelson,266.6,0.063,1.235,0.4,0.152,0.878,1.0,0.312,0.69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.873,1.7,0.097,0.654,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.65,0.5
Jamel Artis,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.387,0.889,2.4,0.0,0.0,0.0,0.108,1.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James Ennis III,313.2,0.0,0.0,0.0,0.224,1.424,1.5,0.102,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.966,2.0,0.167,1.091,1.2,0.102,1.3,0.7,0.051,1.3,0.4,0.088,1.154,0.6,0.078,0.435,0.5
