PLAYER_NAME,TEAM_NAME,total_poss,iso_freq,iso_ppp,iso_total_poss,tr_freq,tr_ppp,tr_total_poss,prb_freq,prb_ppp,prb_total_poss,prr_freq,prr_ppp,prr_total_poss,pu_freq,pu_ppp,pu_total_poss,su_freq,su_ppp,su_total_poss,ho_freq,ho_ppp,ho_total_poss,cut_freq,cut_ppp,cut_total_poss,os_freq,os_ppp,os_total_poss,putback_freq,putback_ppp,putback_total_poss,misc_freq,misc_ppp,misc_total_poss
P.J. Tucker,Phoenix Suns,746.2,0.032,0.417,0.3,0.181,0.774,1.7,0.066,0.84,0.6,0.016,0.583,0.1,0.085,0.516,0.8,0.295,1.018,2.7,0.016,0.25,0.1,0.077,1.017,0.7,0.021,0.938,0.2,0.133,1.129,1.2,0.079,0.533,0.7
PJ Hairston,Charlotte Hornets,301.2,0,0,0,0.173,1.091,1.1,0.165,0.615,1.4,0,0,0,0,0,0,0.525,1.042,3.5,0.06,0.421,0.4,0,0,0,0.133,0.81,1.2,0.038,0.667,0.3,0,0,0
Pablo Prigioni,LA Clippers,182.9,0.08,0.5,0.3,0.126,1.32,0.4,0.442,0.67,1.5,0,0,0,0,0,0,0.186,1.027,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.095,0.263,0.3
Patrick Beverley,Houston Rockets,717.1,0.08,0.81,0.8,0.201,1.089,2.1,0.19,0.645,1.9,0.019,1.286,0.2,0,0,0,0.365,1.106,3.7,0.026,0.842,0.3,0,0,0,0,0,0,0.034,1.44,0.4,0.067,0.49,0.7
Patrick Patterson,Toronto Raptors,553,0,0,0,0.103,1,0.7,0,0,0,0.142,0.926,1,0.024,0.571,0.2,0.528,1.01,3.8,0,0,0,0.026,1.2,0.2,0,0,0,0.086,0.939,0.6,0.07,0.4,0.5
Patty Mills,San Antonio Spurs,696.6,0.023,0.938,0.2,0.136,0.897,1.2,0.284,0.837,2.5,0,0,0,0,0,0,0.243,1.127,2.1,0.077,0.873,0.7,0.049,1.2,0.4,0.122,1.184,1.1,0,0,0,0.051,0.361,0.4
Pau Gasol,Chicago Bulls,1281.6,0.058,0.813,1,0.05,1.219,0.9,0,0,0,0.212,0.993,3.8,0.207,0.805,3.7,0.202,1,3.6,0,0,0,0.072,1.108,1.3,0.017,1.136,0.3,0.087,1.009,1.6,0.089,0.47,1.6
Paul George,Indiana Pacers,1935.9,0.14,0.807,3.3,0.162,1.099,3.9,0.212,0.853,5,0.011,1,0.3,0.034,0.631,0.8,0.112,1.106,2.7,0.053,0.796,1.3,0.037,1.479,0.9,0.16,1.013,3.8,0.02,1.316,0.5,0.059,0.728,1.4
Paul Millsap,Atlanta Hawks,1441.8,0.079,0.743,1.4,0.109,1.077,1.9,0.015,0.81,0.3,0.18,0.973,3.2,0.16,1.039,2.8,0.194,0.878,3.4,0.009,0.923,0.2,0.117,1.232,2.1,0.032,0.674,0.6,0.058,1.024,1,0.048,0.551,0.9
Paul Pierce,LA Clippers,476,0.079,0.684,0.6,0.136,0.985,1,0.021,0.9,0.1,0.163,0.873,1.2,0.064,0.871,0.5,0.395,0.864,2.8,0,0,0,0,0,0,0.064,1.097,0.5,0,0,0,0.039,0.211,0.3
Phil Pressey,Philadelphia 76ers,67.2,0,0,0,0.275,0.909,1.6,0.4,0.469,2.3,0,0,0,0,0,0,0.163,0.846,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quincy Acy,Sacramento Kings,247.8,0,0,0,0.133,1.306,0.6,0,0,0,0.141,0.895,0.6,0,0,0,0.267,1.181,1.2,0,0,0,0.181,1.49,0.8,0,0,0,0.13,1.114,0.6,0.089,0.833,0.4
Rajon Rondo,Sacramento Kings,1130.4,0.074,0.75,1.2,0.198,0.671,3.1,0.393,0.749,6.2,0,0,0,0,0,0,0.154,0.903,2.4,0.024,0.889,0.4,0.038,1.14,0.6,0,0,0,0.025,0.893,0.4,0.089,0.446,1.4
Ramon Sessions,Washington Wizards,820,0.036,0.933,0.4,0.259,1.088,2.6,0.351,0.866,3.5,0,0,0,0,0,0,0.177,0.891,1.8,0.035,1.276,0.4,0.052,1.419,0.5,0.03,1.04,0.3,0,0,0,0.051,0.738,0.5
Randy Foye,Denver Nuggets,383.4,0.059,1.727,0.4,0.099,0.75,0.7,0.355,0.813,2.7,0,0,0,0,0,0,0.3,0.869,2.3,0.064,0.692,0.5,0,0,0,0.039,0.563,0.3,0,0,0,0.049,0.55,0.4
Rashad Vaughn,Milwaukee Bucks,273,0,0,0,0.196,0.915,0.8,0.073,0.545,0.3,0,0,0,0,0,0,0.465,0.693,2,0.047,0.786,0.2,0,0,0,0.133,0.75,0.6,0,0,0,0,0,0
Raul Neto,Utah Jazz,550.8,0.056,1.194,0.4,0.14,1,1,0.278,0.626,1.9,0,0,0,0,0,0,0.332,1.076,2.3,0.102,0.684,0.7,0.022,0.917,0.1,0,0,0,0,0,0,0.052,0.138,0.4
Ray McCallum,Memphis Grizzlies,82,0,0,0,0.17,0.813,1.6,0.33,0.613,3.1,0,0,0,0,0,0,0.138,1.077,1.3,0.128,0.833,1.2,0,0,0,0.106,0.8,1,0,0,0,0,0,0
Raymond Felton,Dallas Mavericks,888,0.102,0.856,1.1,0.086,1.026,1,0.45,0.775,5,0,0,0,0,0,0,0.223,0.898,2.5,0.026,1.304,0.3,0.018,1.375,0.2,0.023,0.9,0.3,0,0,0,0.066,0.828,0.7
Reggie Bullock,Detroit Pistons,81.4,0,0,0,0.161,1.056,0.5,0,0,0,0,0,0,0,0,0,0.464,1.288,1.4,0.098,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0
Reggie Jackson,Detroit Pistons,1603.7,0.114,0.863,2.3,0.132,0.976,2.7,0.559,0.876,11.3,0,0,0,0,0,0,0.082,1.168,1.7,0.021,0.545,0.4,0.011,1.588,0.2,0.012,0.7,0.3,0.013,0.905,0.3,0.055,0.933,1.1
Richard Jefferson,Cleveland Cavaliers,384.8,0.041,0.75,0.2,0.164,1.313,0.9,0.064,0.96,0.3,0,0,0,0,0,0,0.477,1.048,2.5,0.079,1.032,0.4,0.054,1.571,0.3,0.049,0.895,0.3,0,0,0,0.051,0.3,0.3
Richaun Holmes,Philadelphia 76ers,275.4,0,0,0,0.084,1.458,0.5,0,0,0,0.213,1.033,1.2,0.042,0.833,0.2,0.143,0.61,0.8,0,0,0,0.262,1.24,1.5,0,0,0,0.136,1.282,0.8,0.073,0,0.4
Ricky Rubio,Minnesota Timberwolves,896.8,0.039,0.944,0.5,0.185,0.918,2.2,0.407,0.69,4.9,0,0,0,0,0,0,0.226,0.885,2.7,0.04,0.946,0.5,0.011,0.4,0.1,0,0,0,0,0,0,0.073,0.866,0.9
Robert Covington,Philadelphia 76ers,924.6,0.041,0.605,0.6,0.2,1.027,2.8,0.045,0.262,0.6,0.055,1.353,0.8,0,0,0,0.372,0.933,5.1,0.081,0.973,1.1,0.035,1,0.5,0.049,1,0.7,0.039,1.111,0.5,0.08,0.622,1.1
Robert Sacre,Los Angeles Lakers,102.5,0,0,0,0,0,0,0,0,0,0.236,1.04,1,0.179,0.684,0.8,0.104,0.818,0.4,0,0,0,0.142,0.733,0.6,0,0,0,0.17,0.944,0.7,0.142,0.6,0.6
Robin Lopez,New York Knicks,877.4,0.015,0.615,0.2,0.025,1.182,0.3,0,0,0,0.13,1.035,1.4,0.292,0.894,3.1,0.038,0.727,0.4,0,0,0,0.186,1.13,2,0,0,0,0.225,1.184,2.4,0.086,0.333,0.9
Rodney Hood,Utah Jazz,1168,0.087,1.078,1.3,0.078,1.196,1.1,0.293,0.876,4.3,0,0,0,0.024,0.966,0.4,0.285,1.089,4.2,0.111,0.908,1.6,0.02,1.167,0.3,0.041,0.604,0.6,0.016,1.158,0.2,0.04,0.277,0.6
Rodney Stuckey,Indiana Pacers,574.2,0.057,0.727,0.6,0.216,1.175,2.2,0.315,0.761,3.2,0,0,0,0,0,0,0.163,0.916,1.6,0.087,0.706,0.9,0.033,1.158,0.3,0.046,1.148,0.5,0,0,0,0.055,0.406,0.6
Rondae Hollis-Jefferson,Brooklyn Nets,165.3,0.058,0.545,0.4,0.222,1,1.4,0.111,0.857,0.7,0,0,0,0,0,0,0.238,0.844,1.6,0,0,0,0.085,1.313,0.6,0,0,0,0.095,0.722,0.6,0.058,0.909,0.4
Ronnie Price,Phoenix Suns,378.2,0.096,0.784,0.6,0.173,1.164,1.1,0.202,0.705,1.3,0,0,0,0,0,0,0.326,1.016,2,0.08,0.742,0.5,0,0,0,0.028,0.273,0.2,0,0,0,0.065,0.2,0.4
Roy Hibbert,Los Angeles Lakers,542.7,0,0,0,0.033,0.889,0.2,0,0,0,0.17,0.926,1.2,0.293,0.673,2,0.121,0.91,0.8,0,0,0,0.118,1.185,0.8,0,0,0,0.125,1.232,0.9,0.112,0.532,0.8
Rudy Gay,Sacramento Kings,1267,0.154,0.746,2.8,0.183,1.24,3.3,0.07,1.034,1.3,0.049,0.823,0.9,0.105,0.955,1.9,0.195,0.91,3.5,0.022,0.857,0.4,0.06,1.053,1.1,0.059,0.811,1.1,0.064,0.938,1.1,0.038,0.688,0.7
Rudy Gobert,Utah Jazz,603.9,0.018,0.545,0.2,0.066,1.1,0.7,0,0,0,0.175,1.085,1.7,0.04,0.667,0.4,0.021,0.692,0.2,0,0,0,0.292,1.017,2.9,0,0,0,0.233,1.043,2.3,0.153,0.409,1.5
Russell Westbrook,Oklahoma City Thunder,2048,0.125,0.744,3.2,0.233,1.145,5.9,0.354,0.85,9,0,0,0,0.093,0.953,2.4,0.069,0.844,1.8,0.023,0.872,0.6,0.019,1.237,0.5,0.01,1.05,0.3,0.03,0.852,0.8,0.044,0.64,1.1
Ryan Anderson,New Orleans Pelicans,1108.8,0.092,0.816,1.6,0.083,1.194,1.4,0.023,0.923,0.4,0.151,1.065,2.5,0.175,1.005,3,0.201,0.946,3.4,0.013,0.867,0.2,0.026,1.103,0.4,0.102,1.061,1.7,0.094,0.952,1.6,0.038,0.762,0.6
Ryan Hollins,Memphis Grizzlies,55.8,0,0,0,0,0,0,0,0,0,0.143,1.3,0.6,0,0,0,0,0,0,0,0,0,0.3,1.238,1.2,0,0,0,0.186,1.231,0.7,0.143,0.1,0.6
Ryan Kelly,Los Angeles Lakers,183.6,0.067,0.769,0.4,0.14,1.111,0.8,0,0,0,0.109,0.667,0.6,0.093,0.611,0.5,0.316,0.705,1.7,0,0,0,0.052,1.4,0.3,0,0,0,0.078,1.133,0.4,0.067,0.231,0.4
Salah Mejri,Dallas Mavericks,105.4,0,0,0,0,0,0,0,0,0,0.234,1.345,0.9,0,0,0,0,0,0,0,0,0,0.387,1.021,1.4,0,0,0,0.113,1.071,0.4,0.113,0.357,0.4
Sasha Vujacic,New York Knicks,317.2,0,0,0,0.148,0.8,0.8,0.107,0.833,0.6,0,0,0,0,0,0,0.349,0.975,1.9,0.118,0.7,0.7,0,0,0,0.163,0.909,0.9,0,0,0,0.062,0.714,0.3
Sean Kilpatrick,Brooklyn Nets,294.8,0.036,1.364,0.5,0.215,1.154,3,0.192,1,2.6,0,0,0,0,0,0,0.311,1.032,4.3,0.036,0.636,0.5,0.066,1.2,0.9,0.083,1,1.1,0,0,0,0.036,0.545,0.5
Serge Ibaka,Oklahoma City Thunder,1021.8,0.017,0.333,0.2,0.124,1.133,1.6,0,0,0,0.269,0.96,3.6,0.03,1,0.4,0.298,0.896,3.9,0,0,0,0.1,1.204,1.3,0.02,0.762,0.3,0.069,1.183,0.9,0.067,0.478,0.9
Seth Curry,Sacramento Kings,272.8,0.046,0.615,0.3,0.174,1.265,1.1,0.278,0.756,1.8,0,0,0,0,0,0,0.27,1.237,1.7,0.046,0.923,0.3,0,0,0,0.11,1.161,0.7,0,0,0,0.046,0.462,0.3
Shabazz Muhammad,Minnesota Timberwolves,852.8,0.052,0.622,0.5,0.202,1.19,2.1,0.069,0.915,0.7,0,0,0,0.099,0.953,1,0.207,0.82,2.2,0.042,0.694,0.4,0.091,1.474,1,0.105,0.844,1.1,0.094,1.272,1,0.038,0.636,0.4
Shabazz Napier,Orlando Magic,236.5,0.072,0.842,0.3,0.147,0.359,0.7,0.404,0.664,1.9,0,0,0,0,0,0,0.257,1.162,1.2,0.049,0.308,0.2,0,0,0,0,0,0,0,0,0,0,0,0
Shane Larkin,Brooklyn Nets,694.2,0.062,1.233,0.6,0.141,1,1.3,0.47,0.673,4.2,0,0,0,0,0,0,0.124,0.919,1.1,0.063,1.045,0.6,0.053,1.243,0.5,0,0,0,0,0,0,0.068,0.383,0.6
Shaun Livingston,Golden State Warriors,483.6,0.069,0.941,0.4,0.151,1.187,1,0.127,0.746,0.8,0,0,0,0.192,1,1.2,0.091,1.089,0.6,0.04,0.55,0.3,0.177,1.284,1.1,0,0,0,0.036,0.722,0.2,0.095,0.489,0.6
Shelvin Mack,Utah Jazz,408.8,0.069,1.034,1,0.135,1.105,2,0.356,0.673,5.4,0,0,0,0,0,0,0.238,0.97,3.6,0.116,0.98,1.8,0,0,0,0,0,0,0,0,0,0.055,0.217,0.8
Solomon Hill,Indiana Pacers,247.8,0.065,0.647,0.3,0.212,1.036,0.9,0.05,0.308,0.2,0.05,1.231,0.2,0,0,0,0.288,0.8,1.3,0,0,0,0.104,1.407,0.5,0.05,1.154,0.2,0.069,1.111,0.3,0.069,0.722,0.3
Sonny Weems,Phoenix Suns,111,0,0,0,0.144,0.737,0.5,0.22,0.586,0.8,0,0,0,0,0,0,0.25,0.909,0.9,0.114,0.733,0.4,0.098,0.462,0.4,0,0,0,0,0,0,0,0,0
Spencer Dinwiddie,Detroit Pistons,58.8,0.184,0.857,1.2,0.132,0.5,0.8,0.461,0.743,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spencer Hawes,Charlotte Hornets,381.9,0.031,0.417,0.2,0.048,1.105,0.3,0,0,0,0.181,1.014,1.2,0.137,0.796,0.9,0.285,0.911,2,0,0,0,0.127,1,0.9,0,0,0,0.074,1.034,0.5,0.099,0.231,0.7
Stanley Johnson,Detroit Pistons,759.2,0.092,0.6,1,0.187,0.986,1.9,0.217,0.618,2.3,0,0,0,0.043,0.576,0.5,0.257,0.8,2.7,0.067,0.784,0.7,0.021,1.5,0.2,0.024,0.667,0.2,0.045,0.941,0.5,0.04,0.733,0.4
Stephen Curry,Golden State Warriors,2006.6,0.1,1.075,2.5,0.201,1.215,5.1,0.262,1.11,6.7,0.007,0.933,0.2,0,0,0,0.091,1.495,2.3,0.047,1.179,1.2,0.06,1.317,1.5,0.142,1.196,3.6,0.016,0.938,0.4,0.073,0.789,1.9
Steve Blake,Detroit Pistons,330.6,0.03,0.8,0.2,0.085,0.429,0.5,0.415,0.745,2.4,0,0,0,0,0,0,0.236,1.128,1.3,0.064,0.524,0.4,0,0,0,0.036,1.333,0.2,0,0,0,0.118,0.308,0.7
Steven Adams,Oklahoma City Thunder,608,0,0,0,0.07,1.357,0.5,0,0,0,0.247,1.122,1.9,0.073,0.886,0.6,0,0,0,0,0,0,0.294,1.29,2.2,0,0,0,0.195,0.957,1.5,0.117,0.443,0.9
T.J. McConnell,Philadelphia 76ers,623.7,0.069,0.884,0.5,0.131,0.756,1,0.46,0.808,3.5,0,0,0,0,0,0,0.125,0.923,1,0.074,0.761,0.6,0.026,1.125,0.2,0.03,0.842,0.2,0.021,0.615,0.2,0.064,0.3,0.5
T.J. Warren,Phoenix Suns,493.5,0.042,0.857,0.4,0.235,1.085,2.5,0.103,0.865,1.1,0,0,0,0,0,0,0.223,1.116,2.4,0.044,0.364,0.5,0.091,1.239,1,0.109,1.273,1.2,0.089,1,1,0.042,0.619,0.4
Taj Gibson,Chicago Bulls,642.4,0.017,1.364,0.2,0.045,1.069,0.4,0,0,0,0.12,0.883,1.1,0.243,0.891,2.1,0.058,1.189,0.5,0,0,0,0.261,1.066,2.3,0,0,0,0.186,1.05,1.6,0.064,0.537,0.6
Tarik Black,Los Angeles Lakers,136,0,0,0,0,0,0,0,0,0,0.289,1,1.1,0.101,0.733,0.4,0,0,0,0,0,0,0.168,1.4,0.6,0,0,0,0.201,0.9,0.8,0.121,0.222,0.5
Tayshaun Prince,Minnesota Timberwolves,246.4,0,0,0,0.135,1.167,0.5,0.079,0.667,0.3,0.038,0.4,0.1,0.079,0.762,0.3,0.436,0.828,1.5,0,0,0,0.086,0.957,0.3,0,0,0,0,0,0,0.053,0.5,0.2
Terrence Jones,Houston Rockets,450,0.058,0.63,0.5,0.167,1.192,1.6,0,0,0,0.12,1.107,1.1,0.079,0.784,0.7,0.233,0.89,2.2,0,0,0,0.148,1.072,1.4,0,0,0,0.088,0.951,0.8,0.079,0.405,0.7
Terrence Ross,Toronto Raptors,686.2,0.06,0.738,0.6,0.138,1.292,1.3,0.118,0.768,1.1,0,0,0,0,0,0,0.343,1.126,3.3,0.055,0.737,0.5,0,0,0,0.237,1.024,2.3,0,0,0,0.027,0.789,0.3
Thabo Sefolosha,Atlanta Hawks,480,0,0,0,0.259,1.04,1.7,0.091,0.75,0.6,0,0,0,0,0,0,0.292,1.014,1.9,0.039,1.211,0.3,0.137,1.273,0.9,0.033,1.313,0.2,0.043,0.905,0.3,0.072,0.629,0.5
Thaddeus Young,Brooklyn Nets,1168,0.084,0.806,1.3,0.161,0.942,2.6,0.021,1,0.3,0.181,1.042,2.9,0.159,0.925,2.6,0.093,0.734,1.5,0,0,0,0.159,1.091,2.6,0.012,0.929,0.2,0.088,0.913,1.4,0.038,0.6,0.6
Thomas Robinson,Brooklyn Nets,397.6,0.067,0.444,0.4,0.092,1.135,0.5,0,0,0,0.263,0.774,1.5,0.05,0.3,0.3,0.06,0.458,0.3,0,0,0,0.119,1.042,0.7,0,0,0,0.246,0.99,1.4,0.092,0.108,0.5
Tiago Splitter,Atlanta Hawks,190.8,0,0,0,0.05,1.7,0.3,0,0,0,0.159,0.75,0.9,0.134,0.889,0.8,0,0,0,0,0,0,0.383,1.273,2.1,0,0,0,0.149,1.033,0.8,0.07,0.071,0.4
Tim Duncan,San Antonio Spurs,567.3,0,0,0,0.045,1.038,0.4,0,0,0,0.242,0.965,2.3,0.259,0.861,2.5,0.053,0.839,0.5,0,0,0,0.18,1.105,1.7,0,0,0,0.082,1.375,0.8,0.113,0.242,1.1
Tim Frazier,New Orleans Pelicans,209.6,0.134,0.935,1.9,0.172,0.85,2.5,0.448,0.837,6.5,0,0,0,0,0,0,0.108,0.84,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.5,0.6
Tim Hardaway Jr.,Atlanta Hawks,290.7,0,0,0,0.269,1.205,1.6,0.084,0.538,0.5,0,0,0,0,0,0,0.356,0.955,2.2,0.074,0.913,0.5,0,0,0,0.12,0.946,0.7,0,0,0,0.039,1.25,0.2
Timofey Mozgov,Cleveland Cavaliers,456,0,0,0,0.072,1.206,0.4,0,0,0,0.168,1.215,1,0.18,0.741,1.1,0.1,0.574,0.6,0,0,0,0.323,1.309,2,0,0,0,0.087,1.024,0.5,0.064,0.067,0.4
Tobias Harris,Orlando Magic,694.3,0.075,0.804,1,0.174,1.212,2.4,0.169,0.986,2.6,0.108,1.111,1.7,0.084,0.825,1.2,0.215,0.89,3,0.031,0.381,0.4,0.096,1.354,1.3,0.05,0.971,0.7,0.078,1.132,1.1,0.049,0.606,0.7
Toney Douglas,New Orleans Pelicans,542.9,0.069,0.737,0.6,0.173,1.208,1.6,0.372,0.791,3.4,0,0,0,0,0,0,0.195,1.176,1.8,0.074,0.951,0.7,0.031,1.294,0.3,0,0,0,0,0,0,0.06,0.636,0.5
Tony Allen,Memphis Grizzlies,582.4,0.047,0.929,0.4,0.236,1.077,2.2,0.052,0.968,0.5,0,0,0,0.025,0.6,0.2,0.233,0.75,2.2,0.03,0.5,0.3,0.173,0.962,1.6,0,0,0,0.11,0.803,1,0.073,0.75,0.7
Tony Parker,San Antonio Spurs,907.2,0.055,0.667,0.7,0.125,1.026,1.6,0.51,0.925,6.5,0,0,0,0,0,0,0.12,1.018,1.5,0.048,0.75,0.6,0.027,1.64,0.3,0.07,0.797,0.9,0,0,0,0.041,0.737,0.5
Tony Snell,Chicago Bulls,416,0.071,0.828,0.5,0.167,1.015,1.1,0.17,0.58,1.1,0,0,0,0,0,0,0.335,0.875,2.1,0.099,0.775,0.6,0.039,1,0.3,0.03,1.417,0.2,0.027,1.273,0.2,0.057,0.348,0.4
Tony Wroten,Philadelphia 76ers,97.6,0.125,0.5,1.8,0.25,0.714,3.5,0.33,0.405,4.6,0,0,0,0,0,0,0.161,0.667,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevor Ariza,Houston Rockets,1044.9,0.038,0.75,0.5,0.24,1.312,3.1,0.071,0.635,0.9,0.013,0.857,0.2,0,0,0,0.403,0.893,5.2,0.039,1.073,0.5,0.035,1.278,0.4,0.084,1.023,1.1,0.031,0.813,0.4,0.043,0.533,0.6
Trevor Booker,Utah Jazz,513.5,0.019,0.2,0.1,0.129,1.09,0.8,0,0,0,0.161,0.976,1.1,0.033,0.765,0.2,0.169,0.716,1.1,0,0,0,0.182,1.147,1.2,0,0,0,0.194,0.95,1.3,0.102,0.415,0.7
Trey Burke,Utah Jazz,736,0.068,0.902,0.8,0.122,0.967,1.4,0.347,0.842,4,0,0,0,0,0,0,0.241,0.989,2.8,0.134,0.84,1.6,0,0,0,0.033,1.24,0.4,0,0,0,0.04,0.367,0.5
Trey Lyles,Utah Jazz,536,0.041,0.909,0.3,0.096,1.077,0.7,0,0,0,0.158,0.906,1.1,0.022,0.917,0.2,0.432,0.927,2.9,0,0,0,0.108,1.052,0.7,0.02,0.455,0.1,0.058,0.903,0.4,0.041,0.227,0.3
Tristan Thompson,Cleveland Cavaliers,582.2,0,0,0,0.073,1.419,0.5,0,0,0,0.21,1.29,1.5,0.058,0.824,0.4,0.025,1.067,0.2,0,0,0,0.283,1.12,2,0,0,0,0.235,1.043,1.7,0.112,0.667,0.8
Troy Daniels,Charlotte Hornets,206.4,0,0,0,0.098,1.429,0.5,0.084,0.278,0.4,0,0,0,0,0,0,0.372,1.475,1.9,0.102,1,0.5,0,0,0,0.242,0.962,1.2,0,0,0,0.051,0.455,0.3
Ty Lawson,Houston Rockets,392.2,0.079,0.625,0.6,0.212,0.977,1.6,0.328,0.654,2.5,0,0,0,0,0,0,0.251,0.922,1.9,0.037,0.733,0.3,0,0,0,0,0,0,0,0,0,0.064,0.154,0.5
Tyler Ennis,Milwaukee Bucks,239.2,0.069,0.882,0.4,0.15,0.865,0.8,0.401,0.788,2.2,0,0,0,0,0,0,0.198,0.98,1.1,0.049,0.75,0.3,0,0,0,0,0,0,0,0,0,0.073,0.5,0.4
Tyler Johnson,Miami Heat,313.2,0.05,1,0.4,0.114,0.778,1,0.278,0.932,2.4,0,0,0,0,0,0,0.268,1.035,2.4,0.095,1.233,0.8,0.038,1.833,0.3,0.044,1.5,0.4,0.035,1.091,0.3,0.079,0.32,0.7
Tyler Zeller,Boston Celtics,384,0,0,0,0.104,1.3,0.7,0,0,0,0.345,0.955,2.2,0.063,0.917,0.4,0.097,0.73,0.6,0,0,0,0.167,1.141,1.1,0.029,0.727,0.2,0.107,0.927,0.7,0.084,0.563,0.5
Tyreke Evans,New Orleans Pelicans,412.5,0.174,0.77,3,0.146,1.065,2.5,0.39,0.843,6.6,0,0,0,0,0,0,0.113,1.229,1.9,0.068,0.655,1.2,0,0,0,0,0,0,0.023,1,0.4,0.054,0.435,0.9
Tyson Chandler,Phoenix Suns,481.8,0,0,0,0.05,1.375,0.4,0,0,0,0.18,1.138,1.3,0.083,0.85,0.6,0.041,0.4,0.3,0,0,0,0.267,1.14,2,0,0,0,0.215,1.26,1.6,0.151,0.178,1.1
Tyus Jones,Minnesota Timberwolves,181.3,0.079,1.125,0.4,0.173,0.914,0.9,0.406,0.537,2.2,0,0,0,0,0,0,0.183,0.649,1,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.6,0.4
Victor Oladipo,Orlando Magic,1216.8,0.073,0.955,1.2,0.179,1.091,3,0.325,0.804,5.5,0,0,0,0,0,0,0.175,1.019,3,0.086,0.802,1.5,0.046,1.368,0.8,0.046,0.982,0.8,0.019,1,0.3,0.047,0.552,0.8
Vince Carter,Memphis Grizzlies,408,0.049,0.3,0.3,0.095,0.769,0.7,0.163,0.821,1.1,0,0,0,0.083,0.735,0.6,0.283,1.155,1.9,0.078,0.688,0.5,0.041,1.412,0.3,0.08,1.273,0.6,0.049,0.85,0.3,0.068,1,0.5
Wayne Ellington,Brooklyn Nets,615.6,0.024,0.867,0.2,0.16,1.059,1.3,0.178,0.75,1.5,0,0,0,0,0,0,0.319,1.06,2.6,0.071,0.689,0.6,0.041,1.385,0.3,0.148,0.806,1.2,0.016,1.1,0.1,0.04,0.2,0.3
Wesley Johnson,LA Clippers,576,0.019,0.909,0.1,0.207,1.165,1.5,0.021,0.75,0.2,0.058,0.912,0.4,0,0,0,0.415,0.951,3,0.085,0.72,0.6,0.055,1.531,0.4,0.06,0.657,0.4,0.022,0.692,0.2,0.053,0.226,0.4
Wesley Matthews,Dallas Mavericks,990.6,0.058,0.93,0.7,0.109,1.111,1.4,0.092,0.736,1.2,0.013,0.692,0.2,0.099,0.898,1.3,0.362,1.115,4.6,0.066,0.723,0.8,0.027,0.852,0.3,0.119,0.949,1.5,0.011,1.091,0.1,0.044,0.909,0.6
Will Barton,Denver Nuggets,1221.8,0.074,0.703,1.1,0.223,1.114,3.3,0.24,0.891,3.6,0,0,0,0.008,0.2,0.1,0.226,0.968,3.4,0.07,0.756,1,0.04,1.367,0.6,0.032,1,0.5,0.033,1.025,0.5,0.054,0.773,0.8
Willie Cauley-Stein,Sacramento Kings,448.8,0.029,1,0.2,0.182,1.272,1.2,0,0,0,0.142,1.143,1,0.056,0.52,0.4,0.045,0.6,0.3,0,0,0,0.286,1.197,1.9,0,0,0,0.189,0.952,1.3,0.068,0.533,0.5
Willie Reed,Brooklyn Nets,152.1,0,0,0,0,0,0,0,0,0,0.253,1.182,1.1,0.086,0.8,0.4,0,0,0,0,0,0,0.31,1.185,1.4,0,0,0,0.224,1.077,1,0,0,0
Xavier Munford,Memphis Grizzlies,75.6,0,0,0,0.175,0.647,1.2,0.392,0.763,2.7,0,0,0,0,0,0,0.216,1.143,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zach LaVine,Minnesota Timberwolves,1189,0.082,0.918,1.2,0.215,1.218,3.1,0.291,0.718,4.2,0,0,0,0,0,0,0.141,1.155,2,0.107,1.008,1.6,0.019,1.174,0.3,0.073,0.874,1.1,0.014,1.824,0.2,0.054,0.516,0.8
Zach Randolph,Memphis Grizzlies,1101.6,0.158,0.886,2.6,0.031,1.176,0.5,0,0,0,0.097,0.963,1.6,0.362,0.845,5.9,0.1,0.847,1.6,0,0,0,0.062,1.333,1,0.013,1.071,0.2,0.117,1.178,1.9,0.054,0.567,0.9
Zaza Pachulia,Dallas Mavericks,714.4,0.056,1.025,0.5,0.041,1.172,0.4,0,0,0,0.179,0.969,1.7,0.042,0.867,0.4,0.091,0.738,0.9,0,0,0,0.314,1.031,3,0,0,0,0.151,0.917,1.4,0.116,0.422,1.1
